Date,Close,High,Low,Open,Volume,Prev_Close,Daily_Return,MA20,MA50
2020-02-28,615.4088745117188,636.5196404921938,607.2925555769194,630.8003938548435,14123957,654.2240600585938,-5.933011015125097,657.7986083984375,
2020-03-02,623.2727661132812,644.1733144136376,617.1329865312487,619.866454614692,9821523,615.4088745117188,1.2778320117339734,656.3309448242187,
2020-03-03,628.2771606445312,638.3699664380177,623.4410245351523,635.0056978401889,7826587,623.2727661132812,0.8029220597038632,655.4730529785156,
2020-03-04,638.15966796875,640.4726025149299,627.0575718801535,634.0805130302612,11013444,628.2771606445312,1.5729534580057905,654.249301147461,
2020-03-05,634.6691284179688,650.6073581026538,632.2721080367596,642.3649118896909,7755293,638.15966796875,-0.5469696262522467,652.989794921875,
2020-03-06,621.506591796875,625.7539707128719,613.2220494214494,623.2307692180619,9216022,634.6691284179688,-2.0739210451127232,651.6272705078125,
2020-03-09,592.48974609375,610.4885517564255,586.2237857495801,609.353131672268,10308654,621.506591796875,-4.668791302636494,648.563687133789,
2020-03-11,576.9721069335938,585.3407359526984,562.7160074355749,580.8830899998828,16165009,592.48974609375,-2.6190561545517252,644.8966400146485,
2020-03-12,530.881591796875,563.5149867317193,527.769633095752,561.8328524429679,13965574,576.9721069335938,-7.988343731497494,638.9103485107422,641.2051916503906
2020-03-13,540.2594604492188,560.9917861223903,479.40827299814464,497.9117502015818,16903113,530.881591796875,1.7664708660555504,633.0775451660156,639.6155737304688
2020-03-16,490.46832275390625,523.2699411824093,487.8189407315845,523.1437605776648,19140152,540.2594604492188,-9.216152856242779,624.2841949462891,637.0663000488281
2020-03-17,466.750244140625,497.9117730484286,462.58695131188466,494.6315904961684,16059887,490.46832275390625,-4.835802336857921,614.5488464355469,633.8525842285156
2020-03-18,449.3821716308594,486.1368166515516,444.0834588097219,477.72614508318566,15390183,466.750244140625,-3.7210634012079655,603.8189315795898,630.4117779541016
2020-03-19,458.8441467285156,469.31544240392265,428.3134212261606,428.3134212261606,16583991,449.3821716308594,2.1055519544350543,593.2172790527344,627.3444030761718
2020-03-20,492.1924743652344,519.3168881847324,460.9047681576718,462.16636880043916,21354894,458.8441467285156,7.267898669839622,584.1652938842774,625.1071661376953
2020-03-23,442.7798156738281,471.7966326299263,433.9065674223022,454.17626539979733,17146150,492.1924743652344,-10.039295857810961,572.7877532958985,621.7243957519531
2020-03-24,496.06146240234375,505.60760665651463,439.0371121284557,439.0371121284557,20027097,442.7798156738281,12.033440740163577,564.1226654052734,619.2289514160157
2020-03-25,509.8549499511719,534.0776751888671,475.79172814778747,502.11712139803734,18339548,496.06146240234375,2.7806005090636434,556.040007019043,616.413901977539
2020-03-26,540.8062133789062,547.4085704111733,514.8172161834398,517.2563316143504,14843813,509.8549499511719,6.07060173304163,550.1630477905273,614.1825506591797
2020-03-27,548.9644775390625,567.6361764431037,540.1753165397977,559.3516351434106,13495283,540.8062133789062,1.5085374313997215,544.9000686645508,612.2506170654297
2020-03-30,527.0968017578125,558.0480631150446,522.3867948402923,525.7510634950928,14624804,548.9644775390625,-3.983440946722089,540.4844650268554,609.8905828857422
2020-03-31,539.5444946289062,556.7863685804145,532.9841821240443,546.6935643161171,15175521,527.0968017578125,2.3615572755482486,536.2980514526367,607.7652032470703
2020-04-01,506.9952697753906,536.1803102637381,499.5938890928006,533.5309281968041,13083824,539.5444946289062,-6.032723005709229,530.2339569091797,604.9787487792969
2020-04-03,492.613037109375,509.6866898864946,489.62725901146126,507.58402202392654,10221655,506.9952697753906,-2.8367587477467495,522.9566253662109,602.004736328125
2020-04-07,537.4420166015625,541.8576200243452,515.4901801193124,517.2564009545554,15145605,492.613037109375,9.100242201311069,518.0952697753906,599.7977783203125
2020-04-08,531.218017578125,551.4457245999333,526.8024148230776,529.8723306056918,11806896,537.4420166015625,-1.1580782356381558,513.5808410644531,597.2283178710937
2020-04-09,535.1290283203125,549.0486807939698,531.6385787608582,544.0022773834835,11931114,531.218017578125,0.736234580298722,510.7128051757812,594.7639904785157
2020-04-13,536.0962524414062,548.1235031036816,526.5501089450446,529.0312674456261,8330276,535.1290283203125,0.18074596403968543,508.66901245117185,592.3972290039062
2020-04-15,537.4838256835938,549.4690297557241,534.582134430779,547.8710333468985,11963447,536.0962524414062,0.25882912552893805,508.99912414550784,590.05990234375
2020-04-16,524.6997680664062,533.9936019754227,507.5840705622592,521.4196366879324,17783287,537.4838256835938,-2.378500897385743,508.2211395263672,587.2700842285157
2020-04-17,528.8211059570312,543.3295180091327,526.5081707023484,541.6473832784543,8878320,524.6997680664062,0.7854659257450637,510.13877868652344,584.7140856933594
2020-04-20,549.4691772460938,555.9454047851077,537.4419268648772,538.2829940430695,13322913,528.8211059570312,3.9045475032042756,514.2747253417969,582.6509484863282
2020-04-21,532.5636596679688,543.7498410261695,528.0218771208939,528.0218771208939,11660575,549.4691772460938,-3.076699891130278,518.4337997436523,580.3935217285157
2020-04-22,539.8388671875,542.488248937103,528.2321521283357,532.5636679831699,8266728,532.5636596679688,1.3660728417081704,522.4835357666016,577.9376049804688
2020-04-23,571.3368530273438,574.9955255995666,536.6848793160952,544.2124398943533,14451289,539.8388671875,5.834701381162999,526.440754699707,576.1671569824218
2020-04-24,553.4220581054688,567.7201963847893,550.7306335741954,562.295304241293,7319940,571.3368530273438,-3.1355923964907633,531.972866821289,574.2604565429688
2020-04-27,558.9732055664062,572.7667273161079,555.9874274603991,555.9874274603991,7183306,553.4220581054688,1.0030585842459476,535.1184539794922,572.3646923828124
2020-04-28,555.6931762695312,569.4025630146175,549.2589908803266,566.0382938092135,7296571,558.9732055664062,-0.5867954428247333,537.4103652954102,570.472294921875
2020-04-29,569.0240478515625,573.6078747126079,553.4222603532199,560.1507984730159,8639056,555.6931762695312,2.3989626202581436,538.821257019043,568.8406274414062
2020-04-30,601.7835693359375,605.5683716588051,587.1489798203163,588.7470280016161,16253821,569.0240478515625,5.757141830483895,541.4622116088867,567.73798828125
2020-05-04,566.6268920898438,589.7562363827487,563.8092866206395,580.1680513056442,9122740,601.7835693359375,-5.8420799499210005,543.4387161254883,565.7438195800781
2020-05-05,566.6268920898438,576.6355593648868,563.5149336816846,573.397471697744,6393053,566.6268920898438,0.0,544.7928359985351,563.8472131347656
2020-05-06,560.0665893554688,573.1451721883653,558.5105844559789,569.318327239592,7934250,566.6268920898438,-1.1577817477351224,547.446401977539,561.768935546875
2020-05-07,559.267578125,567.1735780601467,557.1649103760788,559.7721978508764,4779548,560.0665893554688,-0.14266361280151735,550.7791290283203,559.5367431640625
2020-05-08,567.0474243164062,572.6825839071761,562.2533317888959,565.4073332761186,8400321,559.267578125,1.3910776336237753,552.2593994140625,557.4130480957032
2020-05-11,574.3648071289062,587.5274779099074,570.243557345785,574.028359717549,7370186,567.0474243164062,1.2904357728670293,554.4167388916015,555.4937316894532
2020-05-12,578.35986328125,581.1774177829448,568.1408765736312,570.6640780980144,7356039,574.3648071289062,0.6955607486318585,556.5782806396485,553.6736645507813
2020-05-13,583.8268432617188,588.6629798758297,575.0797234605891,584.3735061651205,8287101,578.35986328125,0.945255770248742,558.964810180664,551.9200390625
2020-05-14,553.5482788085938,564.9867697273427,548.8803157877804,554.2631652405192,16888262,583.8268432617188,-5.186223415827367,559.768032836914,549.8240966796875
2020-05-15,548.6279907226562,559.1413281630515,543.9180360832213,559.1413281630515,9255353,553.5482788085938,-0.8888634061924056,560.9644439697265,547.7121752929687
2020-05-18,558.3844604492188,563.9775257855467,549.2168086529995,554.9780976739177,10435442,548.6279907226562,1.7783397660245546,562.4426116943359,546.5716870117187
2020-05-19,562.3375244140625,567.552151460352,550.899030722247,558.4686357245373,5902208,558.3844604492188,0.7079466290418471,563.0860290527344,545.3529821777344
2020-05-20,563.1364135742188,566.0381050632426,554.8098808681391,562.253303469209,5794636,562.3375244140625,0.1420657746410693,564.6146667480468,544.0501672363281
2020-05-21,565.3653564453125,571.4630933685396,559.6461100118395,560.5712633559801,7213225,563.1364135742188,0.39580869170698474,565.8909912109375,542.5942810058593
2020-05-22,582.3128051757812,585.2565401219556,566.4587103566795,567.720311047897,11867731,565.3653564453125,2.997610047602566,566.4397888183594,541.5471545410156
2020-05-26,572.3882446289062,588.2844344633843,571.0846007997575,582.8595410224328,7099606,582.3128051757812,-1.7043349310992912,567.3880981445312,540.5647875976563
2020-05-27,593.330810546875,596.484812249405,567.7203064553988,577.0140878719212,8774636,572.3882446289062,3.658804336826719,569.1059783935547,540.5816088867188
2020-05-28,594.970947265625,597.1577014129889,580.3363577112145,594.6344998577227,9440091,593.330810546875,0.2764287122117054,571.0698669433593,540.9415856933593
2020-05-29,589.0885009765625,597.4431465895127,575.4056308612918,590.3672748571195,28290128,594.970947265625,-0.9886947112455021,572.0730895996094,542.1057238769531
2020-06-01,596.3775634765625,602.4304583583724,589.5148200132496,595.6955610762953,12276438,589.0885009765625,1.237345914564033,571.8027893066406,543.2280859375
2020-06-02,603.6665649414062,606.693038399021,594.6725314563955,597.1874640887264,7059304,596.3775634765625,1.2222125564806239,573.6547729492188,545.49205078125
2020-06-03,598.0825805664062,606.9061522562504,593.3511272429256,605.8831226646595,11378568,603.6665649414062,-0.9250113720547036,575.2275573730469,548.1186975097656
2020-06-04,603.3682861328125,604.8175739487946,594.6299958709102,598.466318424916,10782424,598.0825805664062,0.883775207330147,577.3926422119141,551.1984197998047
2020-06-05,599.78759765625,606.7356235946554,597.2726651490909,602.7287881465396,7718679,603.3682861328125,-0.5934498976590765,579.4186431884766,554.0172888183594
2020-06-08,614.5360717773438,618.7560359307533,600.1711995336993,603.2829034128403,10719105,599.78759765625,2.458949497909823,581.7930755615234,556.4641607666016
2020-06-09,611.7654418945312,621.99563357861,609.5915365683536,613.8115010447252,10078029,614.5360717773438,-0.4508490241751576,583.6631072998047,559.8438732910156
2020-06-10,610.2735595703125,613.3426483993511,604.6043593738111,609.5489417815735,7263049,611.7654418945312,-0.24386508652706004,585.2587921142579,562.128115234375
2020-06-11,600.1286010742188,608.1848870428197,596.9742817173634,606.9913439239739,8825715,610.2735595703125,-1.6623624499210998,586.0738800048828,563.933588256836
2020-06-12,589.9835815429688,592.6264118888807,575.8744546810099,576.1301990284367,9795316,600.1286010742188,-1.6904742605319274,587.8956451416016,564.9171356201172
2020-06-15,586.1473999023438,600.5123265681375,584.1866233935939,590.7936227825764,7857344,589.9835815429688,-0.650218372279502,589.771615600586,565.6607940673828
2020-06-16,597.7842407226562,606.9914032871766,596.0365932968477,598.4662431286489,10131760,586.1473999023438,1.9853096375163106,591.7416046142578,567.0745428466797
2020-06-17,599.8728637695312,605.5420635672415,595.0561278809,596.6759289850708,7291916,597.7842407226562,0.34939412995399166,593.6183715820313,568.2811102294922
2020-06-18,608.6112670898438,610.9130189424848,601.8763690589473,603.7519148933004,6670195,599.8728637695312,1.4567092209174775,595.8921142578125,570.3134301757813
2020-06-19,601.4925537109375,606.9060606338522,597.6136169604639,604.4337438301982,22438862,608.6112670898438,-1.1696650660026935,597.6984741210938,572.4910205078126
2020-06-22,599.91552734375,604.1781073987241,596.7612076963795,602.8140505610636,7804096,601.4925537109375,-0.2621855179183781,598.5786102294921,573.7404907226562
2020-06-23,614.3656616210938,617.6478273297574,590.0262887724396,593.0953775196116,12157390,599.91552734375,2.408694827640936,600.6774810791015,575.4034436035156
2020-06-24,608.8243408203125,619.6086373298346,604.7748896965528,611.1687598919627,10220838,614.3656616210938,-0.9019580922149301,601.4521575927735,576.8773498535156
2020-06-25,597.1874389648438,601.5352496128797,591.2198271550594,600.8958626332601,14945284,608.8243408203125,-1.911372636611329,601.5629821777344,578.0991735839843
2020-06-26,637.8524780273438,640.7510011910102,605.2863566034009,605.4568702091336,26030458,597.1874389648438,6.809426389307218,604.0011810302734,580.1065466308594
2020-06-29,623.8285522460938,634.8686443085215,622.4218801020619,626.9402563060698,8954428,637.8524780273438,-2.1986158656341876,605.37373046875,582.0891223144531
2020-06-30,627.4091796875,629.9667277652803,617.4347317774669,624.7237333924511,10411290,623.8285522460938,0.5739762036402801,606.5608612060547,584.0608837890625
2020-07-01,623.9564819335938,632.8226171237593,622.1235517180992,628.5174217254794,5477468,627.4091796875,-0.550310366135537,607.8545562744141,585.5506298828125
2020-07-02,645.0135498046875,652.5583472155681,626.94025321164,628.6026176947248,17263756,623.9564819335938,3.3747654653477586,609.9368194580078,587.7996276855469
2020-07-03,650.2139282226562,651.3221885556562,641.5182550891772,643.6495449731943,7796572,645.0135498046875,0.8062432827253697,612.4581359863281,590.00712890625
2020-07-06,651.3222045898438,660.6998803103781,649.1909146533586,652.3452341660457,8810958,650.2139282226562,0.1704479585998636,614.2974426269532,591.6068359375
2020-07-07,677.0255737304688,679.4126080233551,652.6435859361666,655.9258036181499,19362533,651.3222045898438,3.9463369987226447,617.56044921875,594.07890625
2020-07-08,660.4441528320312,669.1398264021884,658.3128628409852,669.1398264021884,8476642,677.0255737304688,-2.449157246316776,620.068978881836,596.1083251953125
2020-07-09,666.41162109375,673.4874919314054,660.6997547428344,664.9623338056914,6854166,660.4441528320312,0.9035538033200572,623.3831298828125,598.3226940917968
2020-07-10,666.5396728515625,673.4024688864621,659.4211844341415,659.4211844341415,5206452,666.41162109375,0.01921511476680654,627.2109344482421,600.2730065917968
2020-07-13,679.497802734375,686.5736744543672,670.1201276267259,671.7825440752249,10804688,666.5396728515625,1.9440898134953564,631.8784545898437,601.8272912597656
2020-07-14,667.7332153320312,687.468983269493,666.1134139771492,676.0026316611227,8961822,679.497802734375,-1.7313650397398985,635.3759033203125,603.8494177246093
2020-07-15,708.398193359375,723.3172236279495,677.5797185911975,681.160296262345,30060599,667.7332153320312,6.090003776002521,640.8021697998047,606.68484375
2020-07-16,776.6420288085938,814.5789885034153,762.3623866762733,767.3495841598553,90432109,708.398193359375,9.63354171269014,649.2037078857422,611.0163525390625
2020-07-17,769.9498291015625,784.2294717842034,760.5721533099775,776.6420587394516,31682878,776.6420288085938,-0.8616839494634879,657.6265716552734,615.2299975585937
2020-07-20,796.5056762695312,805.6276077373739,773.0188712337183,774.5107742110097,18421053,769.9498291015625,3.4490360493950862,667.4560791015625,619.8191625976563
2020-07-21,798.5943603515625,809.6344529216389,792.1578749795978,805.6276173282375,12877784,796.5056762695312,0.26223090986792363,676.667514038086,624.3037536621093
2020-07-22,782.5244750976562,800.5125422953873,775.789577730354,800.4699269011028,14354201,798.5943603515625,-2.012271317171819,685.3525207519531,628.3870458984375
2020-07-23,774.0418701171875,780.7340995364518,767.8185140654958,780.6062533635381,13051307,782.5244750976562,-1.0840050695424128,694.1952423095703,632.1913464355468
2020-07-24,786.7442626953125,789.2165795721606,770.0349721831532,770.0349721831532,18209580,774.0418701171875,1.641047218311575,701.6398315429688,636.8552661132812
2020-07-27,808.5687866210938,812.2772102977073,783.1638209814028,785.6360860879965,16827870,786.7442626953125,2.7740302612455623,710.8768432617187,642.05408203125
2020-07-28,820.844970703125,824.851806119034,802.3880314019972,806.4800976004691,15818463,808.5687866210938,1.5182609426876177,720.5486328125,647.3032922363282
2020-07-29,813.4281005859375,818.4152979947155,804.4340158405952,812.6608154306901,11152710,820.844970703125,-0.9035652750402193,730.0222137451171,652.3251037597656
2020-07-30,819.6514892578125,829.1996785226145,817.3496857335426,820.1203626343344,12492320,813.4281005859375,0.7650815932461763,738.7541107177734,657.4554052734375
2020-07-31,823.5304565429688,840.9644191611527,812.7034929291409,826.3011335447954,12704346,819.6514892578125,0.4732459265911445,747.4199371337891,662.6187072753906
2020-08-03,815.7725219726562,823.0189074464298,807.7162359510077,818.415300567361,8479792,823.5304565429688,-0.942033716989521,755.6424530029296,667.2879016113282
2020-08-04,809.7622680664062,827.5372571462865,801.8338800032506,818.7989685101674,11133170,815.7725219726562,-0.7367561108477072,762.2792877197265,672.0353820800781
2020-08-05,805.3718872070312,819.2252724065713,799.915763915064,811.5952436899812,9614176,809.7622680664062,-0.5421814565228615,769.5256744384766,676.2762036132813
2020-08-06,827.6651611328125,830.6916346449389,803.4963526644548,812.8740289289736,10976491,805.3718872070312,2.7680720273329427,777.5883514404297,680.930087890625
2020-08-07,810.657470703125,826.4716318133721,809.0376695187394,826.4716318133721,8010948,827.6651611328125,-2.054899883234101,784.7942413330078,685.3614672851562
2020-08-10,811.0410766601562,815.68729927185,805.8833652612906,808.9524540846645,5716319,810.657470703125,0.047320350566624494,791.3714050292969,689.6547375488282
2020-08-11,808.5687866210938,820.1203676717353,806.5653428604561,809.8049451911135,6802442,811.0410766601562,-0.3048292016531788,798.41318359375,693.7527819824219
2020-08-12,814.1101684570312,817.3923342591754,803.2405894056235,808.1851718223195,6908726,808.5687866210938,0.6853321483128517,803.6987823486328,698.0733337402344
2020-08-13,810.9132080078125,825.6617240082926,808.398275468109,813.9822447126891,5097703,814.1101684570312,-0.39269383593106244,805.4123413085938,702.2242321777344
2020-08-14,812.9593505859375,820.9730229210827,811.6379610076567,814.8775118544447,4663873,810.9132080078125,0.2523257184516456,807.5628173828125,706.4876672363281
2020-08-17,816.2839965820312,829.0291200424026,813.385421629355,813.385421629355,9008210,812.9593505859375,0.4089559943799802,808.5517333984375,710.5226257324218
2020-08-18,824.851806640625,826.2584787879165,817.3070612084666,821.7401546068832,6141761,816.2839965820312,1.049611421327521,809.8646057128906,714.7843530273437
2020-08-19,817.8185424804688,828.2618628941742,816.2414087823889,827.7077587453504,6622744,824.851806640625,-0.852670031578234,811.6293090820312,718.9352526855469
2020-08-20,814.2807006835938,823.1042207137014,810.998482772952,817.4776357718137,5656501,817.8185424804688,-0.43259496001944603,813.6412506103516,723.2182946777343
2020-08-21,808.8670654296875,821.356444022367,806.9489046786,821.0154168532418,6513773,814.2807006835938,-0.6648364930375323,814.7473907470703,727.5959643554687
2020-08-24,807.6737060546875,811.595258971633,800.683064215679,807.3326788299753,5798574,808.8670654296875,-0.1475346723835346,814.70263671875,732.0264904785156
2020-08-25,799.7453002929688,808.7393864114385,795.9089779979271,807.7589721226585,6233918,807.6737060546875,-0.9816347495633241,813.6476531982422,736.0657116699218
2020-08-26,810.5721435546875,813.5133339478789,800.0009771421063,802.4306267523615,5153601,799.7453002929688,1.353786418970212,813.5048553466797,740.279697265625
2020-08-27,807.375244140625,819.22523701272,805.7981103994258,818.415336429356,6154280,810.5721435546875,-0.3944003552901288,812.8910430908203,744.2549768066406
2020-08-28,797.3155517578125,812.0214520709077,795.4400062387288,811.1263207194082,7593610,807.375244140625,-1.2459748370808787,811.5802978515625,748.1714367675781
2020-08-31,791.6463623046875,810.3164841198824,779.7111379199654,797.3156147008101,12808355,797.3155517578125,-0.7110346011220207,810.373989868164,752.0060534667969
2020-09-01,779.3275146484375,797.1024522625171,777.5798152386446,789.6429373349267,6907773,791.6463623046875,-1.5561048774842652,808.8522521972657,755.3052905273438
2020-09-02,787.7247314453125,789.7707905221844,778.7733140425248,780.0520879572088,5678118,779.3275146484375,1.0774952300590939,807.9698944091797,758.8832983398438
2020-09-03,797.5713500976562,809.3787281650184,787.7248004981194,789.8560905427571,8827948,787.7247314453125,1.2500075545777565,806.4652038574219,762.8909765625
2020-09-04,783.5900268554688,792.4135457935314,779.5831916341169,780.0520649823359,8650342,797.5713500976562,-1.7529871453476356,805.1118316650391,765.8057275390624
2020-09-07,788.6199340820312,790.7512241325386,778.3897418395961,783.3769917778524,6700385,783.5900268554688,0.6419054676777113,803.9907745361328,769.1015551757813
2020-09-08,800.7681884765625,811.59515100272,789.0460946464286,792.7971854854484,12891964,788.6199340820312,1.5404447528544978,803.6007446289062,772.5687353515625
2020-09-09,790.9216918945312,806.4801083613328,789.4297889456599,797.1024326827127,5528947,800.7681884765625,-1.2296313369745513,802.4413208007812,775.9080395507813
2020-09-10,801.4076538085938,803.070070411996,788.4067848343019,797.3582028166012,5171884,790.9216918945312,1.3257901536301262,801.9660430908203,779.0359216308593
2020-09-11,806.224365234375,813.4281356054228,793.6923700376182,797.0172031422388,6671903,801.4076538085938,0.6010313730958778,801.6292938232422,782.1561303710937
2020-09-14,834.1016235351562,844.885919046928,808.4408623049452,815.8577614521076,21871587,806.224365234375,3.4577543799085184,802.5201751708985,785.81171875
2020-09-15,837.5542602539062,847.4008085379761,828.3470988978077,835.0393279305308,11608203,834.1016235351562,0.4139347798073763,803.1552978515625,789.0222924804688
2020-09-16,854.0078735351562,857.3327066338223,837.1706831160703,840.5807469984169,10059251,837.5542602539062,1.9644832653901199,804.9647644042968,792.8935668945312
2020-09-17,861.8936767578125,870.4188367653081,848.2534207458194,848.2534207458194,15628241,854.0078735351562,0.923387648642284,807.3454132080078,796.8032080078125
2020-09-18,854.3489379882812,868.5432982973871,851.7487225378605,861.8936838435625,12897633,861.8936767578125,-0.8753676901207017,809.6195068359375,800.5593933105469
2020-09-21,860.9558715820312,878.943937164553,852.9422009050778,853.3684588765447,14140637,854.3489379882812,0.7733296431908978,812.2836151123047,804.1885546875
2020-09-22,858.909912109375,871.6976527363136,845.0139110347917,860.1886861720689,12625762,860.9558715820312,-0.23763813456510152,815.241845703125,808.0120886230469
2020-09-23,869.3531494140625,884.0590497105984,859.4213176757776,869.6941766111281,13486204,858.909912109375,1.215871089325331,818.1808959960938,811.2311877441406
2020-09-24,831.5441284179688,860.1886452460848,826.9405211979209,855.073549238675,14427432,869.3531494140625,-4.349098064644586,819.3893402099609,812.3292297363281
2020-09-25,862.2772827148438,865.2184731991076,831.2030654016025,831.885067766525,13311078,831.5441284179688,3.695913812216498,822.6374267578125,814.1757788085938
2020-09-28,861.3821411132812,866.2841078509341,851.2371804428481,865.133180092462,8554526,862.2772827148438,-0.10381133998383725,826.1242156982422,815.4733081054687
2020-09-29,860.1884765625,876.386277409564,856.0111281622508,867.861119069004,8708463,861.3821411132812,-0.13857549324606558,830.1672637939453,816.7051904296875
2020-09-30,859.5491333007812,872.9336429812826,856.7784566995142,860.188520208766,8048817,860.1884765625,-0.07432595054908252,833.7584838867188,818.24568359375
2020-10-01,867.5629272460938,875.1076730243029,862.5330620383229,870.0778078165321,5563358,859.5491333007812,0.9323252894850211,837.2580627441406,820.1161047363281
2020-10-05,894.0335083007812,899.3191700634624,867.9039235150535,867.9039235150535,14212509,867.5629272460938,3.0511424846971162,842.7802368164063,822.2618896484375
2020-10-06,900.0437622070312,903.6669551877368,879.2423511044252,899.4043752104361,9090819,894.0335083007812,0.6722627116821621,848.3514282226563,824.0913891601563
